TIME,GEO,SEX,UNIT,AGE,C_BIRTH,Value,Flag and Footnotes
2012,Italy,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,29.8,
2012,Italy,Males,Percentage,From 15 to 29 years,Reporting country,24.9,
2012,Italy,Males,Percentage,From 15 to 29 years,Total,24.2,
2012,Italy,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Italy,Males,Percentage,From 20 to 24 years,Reporting country,30.5,
2012,Italy,Males,Percentage,From 20 to 24 years,Total,29.9,
2012,Italy,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,24.2,
2012,Italy,Males,Percentage,From 20 to 29 years,Reporting country,22.7,
2012,Italy,Males,Percentage,From 20 to 29 years,Total,22,
2012,Italy,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Italy,Males,Percentage,From 25 to 29 years,Reporting country,17.5,
2012,Italy,Males,Percentage,From 25 to 29 years,Total,16.8,
2012,Italy,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Italy,Females,Percentage,From 15 to 19 years,Reporting country,55.8,
2012,Italy,Females,Percentage,From 15 to 19 years,Total,58,
2012,Italy,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Italy,Females,Percentage,From 15 to 24 years,Reporting country,37.3,
2012,Italy,Females,Percentage,From 15 to 24 years,Total,37.6,
2012,Italy,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,25.5,
2012,Italy,Females,Percentage,From 15 to 29 years,Reporting country,27,
2012,Italy,Females,Percentage,From 15 to 29 years,Total,26.9,
2012,Italy,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Italy,Females,Percentage,From 20 to 24 years,Reporting country,34.3,
2012,Italy,Females,Percentage,From 20 to 24 years,Total,34.3,
2012,Italy,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,22.2,u
2012,Italy,Females,Percentage,From 20 to 29 years,Reporting country,25.3,
2012,Italy,Females,Percentage,From 20 to 29 years,Total,25.1,
2012,Italy,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Italy,Females,Percentage,From 25 to 29 years,Reporting country,19.8,
2012,Italy,Females,Percentage,From 25 to 29 years,Total,19.7,
2012,Cyprus,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Cyprus,Total,Percentage,From 15 to 19 years,Reporting country,53.6,u
2012,Cyprus,Total,Percentage,From 15 to 19 years,Total,47.3,
2012,Cyprus,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,33.3,u
2012,Cyprus,Total,Percentage,From 15 to 24 years,Reporting country,31.4,
2012,Cyprus,Total,Percentage,From 15 to 24 years,Total,27.7,
2012,Cyprus,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,22.3,u
2012,Cyprus,Total,Percentage,From 15 to 29 years,Reporting country,22.2,
2012,Cyprus,Total,Percentage,From 15 to 29 years,Total,20.4,
2012,Cyprus,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,36,u
2012,Cyprus,Total,Percentage,From 20 to 24 years,Reporting country,29.3,
2012,Cyprus,Total,Percentage,From 20 to 24 years,Total,25.9,
2012,Cyprus,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,22.7,u
2012,Cyprus,Total,Percentage,From 20 to 29 years,Reporting country,21.1,
2012,Cyprus,Total,Percentage,From 20 to 29 years,Total,19.4,
2012,Cyprus,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,16.3,u
2012,Cyprus,Total,Percentage,From 25 to 29 years,Reporting country,16.5,
2012,Cyprus,Total,Percentage,From 25 to 29 years,Total,15.7,
2012,Cyprus,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Cyprus,Males,Percentage,From 15 to 19 years,Reporting country,65.4,u
2012,Cyprus,Males,Percentage,From 15 to 19 years,Total,53.6,u
2012,Cyprus,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Cyprus,Males,Percentage,From 15 to 24 years,Reporting country,32.4,
2012,Cyprus,Males,Percentage,From 15 to 24 years,Total,28.8,
2012,Cyprus,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Cyprus,Males,Percentage,From 15 to 29 years,Reporting country,22.8,
2012,Cyprus,Males,Percentage,From 15 to 29 years,Total,21.3,
2012,Cyprus,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Cyprus,Males,Percentage,From 20 to 24 years,Reporting country,29.5,
2012,Cyprus,Males,Percentage,From 20 to 24 years,Total,26.3,
2012,Cyprus,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,Cyprus,Males,Percentage,From 20 to 29 years,Reporting country,21.4,
2012,Cyprus,Males,Percentage,From 20 to 29 years,Total,20.1,
2012,Cyprus,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Cyprus,Males,Percentage,From 25 to 29 years,Reporting country,16.9,
2012,Cyprus,Males,Percentage,From 25 to 29 years,Total,16.4,
2012,Cyprus,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Cyprus,Females,Percentage,From 15 to 19 years,Reporting country,42.6,u
2012,Cyprus,Females,Percentage,From 15 to 19 years,Total,40,u
2012,Cyprus,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Cyprus,Females,Percentage,From 15 to 24 years,Reporting country,30.4,
2012,Cyprus,Females,Percentage,From 15 to 24 years,Total,26.7,
2012,Cyprus,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,33.5,u
2012,Cyprus,Females,Percentage,From 15 to 29 years,Reporting country,21.6,
2012,Cyprus,Females,Percentage,From 15 to 29 years,Total,19.5,
2012,Cyprus,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Cyprus,Females,Percentage,From 20 to 24 years,Reporting country,29.1,
2012,Cyprus,Females,Percentage,From 20 to 24 years,Total,25.4,
2012,Cyprus,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,33.5,u
2012,Cyprus,Females,Percentage,From 20 to 29 years,Reporting country,20.9,
2012,Cyprus,Females,Percentage,From 20 to 29 years,Total,18.8,
2012,Cyprus,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Cyprus,Females,Percentage,From 25 to 29 years,Reporting country,16,
2012,Cyprus,Females,Percentage,From 25 to 29 years,Total,15.1,
2012,Latvia,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Latvia,Total,Percentage,From 15 to 19 years,Reporting country,59.3,
2012,Latvia,Total,Percentage,From 15 to 19 years,Total,59.3,
2012,Latvia,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Latvia,Total,Percentage,From 15 to 24 years,Reporting country,28.9,
2012,Latvia,Total,Percentage,From 15 to 24 years,Total,28.5,
2012,Latvia,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Total,Percentage,From 15 to 29 years,Reporting country,21,
2012,Latvia,Total,Percentage,From 15 to 29 years,Total,20.8,
2012,Latvia,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Latvia,Total,Percentage,From 20 to 24 years,Reporting country,25.2,
2012,Latvia,Total,Percentage,From 20 to 24 years,Total,24.9,
2012,Latvia,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Total,Percentage,From 20 to 29 years,Reporting country,19.1,
2012,Latvia,Total,Percentage,From 20 to 29 years,Total,18.9,
2012,Latvia,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Total,Percentage,From 25 to 29 years,Reporting country,14.7,
2012,Latvia,Total,Percentage,From 25 to 29 years,Total,14.6,
2012,Latvia,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Latvia,Males,Percentage,From 15 to 19 years,Reporting country,62.3,
2012,Latvia,Males,Percentage,From 15 to 19 years,Total,62.3,
2012,Latvia,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Latvia,Males,Percentage,From 15 to 24 years,Reporting country,28.1,
2012,Latvia,Males,Percentage,From 15 to 24 years,Total,27.8,
2012,Latvia,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Males,Percentage,From 15 to 29 years,Reporting country,20.6,
2012,Latvia,Males,Percentage,From 15 to 29 years,Total,20.3,
2012,Latvia,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Latvia,Males,Percentage,From 20 to 24 years,Reporting country,24,
2012,Latvia,Males,Percentage,From 20 to 24 years,Total,23.8,
2012,Latvia,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Males,Percentage,From 20 to 29 years,Reporting country,18.4,
2012,Latvia,Males,Percentage,From 20 to 29 years,Total,18.2,
2012,Latvia,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Males,Percentage,From 25 to 29 years,Reporting country,14.1,
2012,Latvia,Males,Percentage,From 25 to 29 years,Total,13.9,
2012,Latvia,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Latvia,Females,Percentage,From 15 to 19 years,Reporting country,55.7,
2012,Latvia,Females,Percentage,From 15 to 19 years,Total,55.7,
2012,Latvia,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Latvia,Females,Percentage,From 15 to 24 years,Reporting country,29.9,
2012,Latvia,Females,Percentage,From 15 to 24 years,Total,29.5,
2012,Latvia,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Females,Percentage,From 15 to 29 years,Reporting country,21.6,
2012,Latvia,Females,Percentage,From 15 to 29 years,Total,21.4,
2012,Latvia,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Latvia,Females,Percentage,From 20 to 24 years,Reporting country,26.8,
2012,Latvia,Females,Percentage,From 20 to 24 years,Total,26.3,
2012,Latvia,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Females,Percentage,From 20 to 29 years,Reporting country,19.9,
2012,Latvia,Females,Percentage,From 20 to 29 years,Total,19.8,
2012,Latvia,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Latvia,Females,Percentage,From 25 to 29 years,Reporting country,15.3,
2012,Latvia,Females,Percentage,From 25 to 29 years,Total,15.4,
2012,Lithuania,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Lithuania,Total,Percentage,From 15 to 19 years,Reporting country,:,u
2012,Lithuania,Total,Percentage,From 15 to 19 years,Total,:,u
2012,Lithuania,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Lithuania,Total,Percentage,From 15 to 24 years,Reporting country,26.8,
2012,Lithuania,Total,Percentage,From 15 to 24 years,Total,26.7,
2012,Lithuania,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Total,Percentage,From 15 to 29 years,Reporting country,19.6,
2012,Lithuania,Total,Percentage,From 15 to 29 years,Total,19.6,
2012,Lithuania,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Lithuania,Total,Percentage,From 20 to 24 years,Reporting country,25.5,
2012,Lithuania,Total,Percentage,From 20 to 24 years,Total,25.4,
2012,Lithuania,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Total,Percentage,From 20 to 29 years,Reporting country,18.9,
2012,Lithuania,Total,Percentage,From 20 to 29 years,Total,18.9,
2012,Lithuania,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Total,Percentage,From 25 to 29 years,Reporting country,14.2,
2012,Lithuania,Total,Percentage,From 25 to 29 years,Total,14.3,
2012,Lithuania,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Lithuania,Males,Percentage,From 15 to 19 years,Reporting country,:,u
2012,Lithuania,Males,Percentage,From 15 to 19 years,Total,:,u
2012,Lithuania,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Lithuania,Males,Percentage,From 15 to 24 years,Reporting country,29.6,
2012,Lithuania,Males,Percentage,From 15 to 24 years,Total,29.7,
2012,Lithuania,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Males,Percentage,From 15 to 29 years,Reporting country,21.8,
2012,Lithuania,Males,Percentage,From 15 to 29 years,Total,21.9,
2012,Lithuania,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Lithuania,Males,Percentage,From 20 to 24 years,Reporting country,28.2,
2012,Lithuania,Males,Percentage,From 20 to 24 years,Total,28.4,
2012,Lithuania,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Males,Percentage,From 20 to 29 years,Reporting country,20.9,
2012,Lithuania,Males,Percentage,From 20 to 29 years,Total,21.1,
2012,Lithuania,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Males,Percentage,From 25 to 29 years,Reporting country,15.5,
2012,Lithuania,Males,Percentage,From 25 to 29 years,Total,15.7,
2012,Lithuania,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Lithuania,Females,Percentage,From 15 to 19 years,Reporting country,:,u
2012,Lithuania,Females,Percentage,From 15 to 19 years,Total,:,u
2012,Lithuania,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Lithuania,Females,Percentage,From 15 to 24 years,Reporting country,23.1,
2012,Lithuania,Females,Percentage,From 15 to 24 years,Total,22.7,
2012,Lithuania,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Females,Percentage,From 15 to 29 years,Reporting country,17,
2012,Lithuania,Females,Percentage,From 15 to 29 years,Total,16.9,
2012,Lithuania,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Lithuania,Females,Percentage,From 20 to 24 years,Reporting country,21.9,
2012,Lithuania,Females,Percentage,From 20 to 24 years,Total,21.5,
2012,Lithuania,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Females,Percentage,From 20 to 29 years,Reporting country,16.4,
2012,Lithuania,Females,Percentage,From 20 to 29 years,Total,16.2,
2012,Lithuania,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Lithuania,Females,Percentage,From 25 to 29 years,Reporting country,12.8,
2012,Lithuania,Females,Percentage,From 25 to 29 years,Total,12.8,
2012,Luxembourg,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Luxembourg,Total,Percentage,From 15 to 19 years,Reporting country,:,u
2012,Luxembourg,Total,Percentage,From 15 to 19 years,Total,22.3,u
2012,Luxembourg,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,16,u
